carioca_id,carioca_titulo,carioca_descricao,carioca_url,carioca_link_direto,carioca_orgao,carioca_tipo,carioca_categoria,1746_id,1746_titulo,1746_descricao,1746_url,1746_tipo,1746_categoria,similaridade,similaridade_percentual,classificacao
68606,Reparo de luminária,É necessário informar qual o defeito: *Apagada *Piscando *Acesa de dia *Pendurada *Danificada Fraca *Com ruído *Várias luminárias intercaladas apagadas *Várias luminárias intercaladas acesas de dia *B...,https://carioca.rio/servicos/reparo-de-lampada-apagada/,https://www.1746.rio/hc/pt-br/articles/14187518715931-Reparo-de-Lumin%C3%A1ria,Companhia Municipal de Energia e Iluminação - RIOLUZ,servico,Cidade,14187518715931,Reparo de Luminária,Verificação de luminária de iluminação pública com defeito. lãmpada É necessário informar qual o defeito: Apagada Piscando Acesa de dia Pendurada Danificada Fraca Com ruído Várias luminárias intercala...,https://www.1746.rio/hc/pt-br/articles/14187518715931-Reparo-de-Lumin%C3%A1ria,servico,Cidade,0.9763,97.63%,MUITO_SIMILAR
84341,ISS – Paralisação temporária da atividade,Informe a paralisação das atividades por prazo determinado.,https://carioca.rio/servicos/iss-paralisacao-temporaria-da-atividade/,,Secretaria Municipal de Fazenda e Planejamento - SMFP,informacao,Taxas,10674263314203,Paralisação temporária da atividade,Informe a paralisação das atividades por prazo determinado.,https://www.1746.rio/hc/pt-br/articles/10674263314203-Paralisa%C3%A7%C3%A3o-tempor%C3%A1ria-da-atividade,servico,Licenças,0.9757,97.57%,MUITO_SIMILAR
80908,Fiscalização de obras em terreno invadido em Áreas de Especial Interesse Social,"Fiscalização de obras em terrenos invadidos em área de especial interesse social, para construção ou ocupação indevida.",https://carioca.rio/servicos/fiscalizacao-de-obras-em-terreno-invadido-em-areas-de-especial-interesse-social-2/,https://www.1746.rio/hc/pt-br/articles/10822973509787-Fiscaliza%C3%A7%C3%A3o-de-obras-em-terreno-invadido-em-%C3%81reas-de-Especial-Interesse-Social,Secretaria Municipal de Ordem Pública - SEOP,servico,Cidade,10822973509787,Fiscalização de obras em terreno invadido em Áreas de Especial Interesse Social,Fiscalização de obras em terrenos invadidos para construção ou ocupação indevida.,https://www.1746.rio/hc/pt-br/articles/10822973509787-Fiscaliza%C3%A7%C3%A3o-de-obras-em-terreno-invadido-em-%C3%81reas-de-Especial-Interesse-Social,servico,Cidade,0.9755,97.55%,MUITO_SIMILAR
77306,Informação sobre gotejamento de ar-condicionado em área pública,Fiscalização de um gotejamento de ar condicionado em área pública.,https://carioca.rio/servicos/gotejamento-de-ar-condicionado-em-area-publica/,https://www.1746.rio/hc/pt-br/articles/10858450057499-Informa%C3%A7%C3%A3o-sobre-gotejamento-de-ar-condicionado-em-%C3%A1rea-p%C3%BAblica,1403 - Secretaria Municipal de Fazenda / Coordenadoria de Licenciamento e Fiscalização,informacao,Cidade,10858450057499,Informação sobre gotejamento de ar-condicionado em área pública,,https://www.1746.rio/hc/pt-br/articles/10858450057499-Informa%C3%A7%C3%A3o-sobre-gotejamento-de-ar-condicionado-em-%C3%A1rea-p%C3%BAblica,informacao,Cidade,0.9753,97.53%,MUITO_SIMILAR
71334,Solicitação de reparo de painéis de trânsito,Solicitação de reparo e posicionamento de painéis de mensagens de trânsito,https://carioca.rio/servicos/solicitacao-de-reparo-de-paineis-de-transito/,https://www.1746.rio/hc/pt-br/articles/10872792830875-Solicita%C3%A7%C3%A3o-de-reparo-de-pain%C3%A9is-de-tr%C3%A2nsito,Companhia de Engenharia de Tráfego do Rio de Janeiro - CET-RIO,servico,Transporte,10872792830875,Solicitação de reparo de painéis de trânsito,Reparo e posicionamento de painéis de mensagens de trânsito,https://www.1746.rio/hc/pt-br/articles/10872792830875-Solicita%C3%A7%C3%A3o-de-reparo-de-pain%C3%A9is-de-tr%C3%A2nsito,servico,Transporte,0.9747,97.47%,MUITO_SIMILAR
77752,Conservação e manutenção de monumentos e chafarizes,"Avaliação técnica para conservação e manutenção de monumentos e chafarizes, incluindo limpeza, remoção de pichações, e reparos e manutenção das bombas.",https://carioca.rio/servicos/conservacao-e-manutencao-de-monumentos-e-chafarizes/,https://www.1746.rio/hc/pt-br/articles/10274718072731-Conserva%C3%A7%C3%A3o-e-manuten%C3%A7%C3%A3o-de-monumentos-e-chafarizes,Secretaria Municipal de Conservação - SECONSERVA,informacao,Cidade,10274718072731,Conservação e manutenção de monumentos e chafarizes,"Limpeza e manutenção de monumentos e chafarizes , incluindo remoção de pichações, e reparos e manutenção das bombas.",https://www.1746.rio/hc/pt-br/articles/10274718072731-Conserva%C3%A7%C3%A3o-e-manuten%C3%A7%C3%A3o-de-monumentos-e-chafarizes,servico,Cidade,0.9747,97.47%,MUITO_SIMILAR
73078,Fiscalização do uso de produtos fumígenos em estabelecimentos de saúde,Fiscalização do fumo/tabagismo dentro das dependências do estabelecimento.,https://carioca.rio/servicos/fiscalizacao-do-uso-de-produtos-fumigenos-em-estabelecimentos-de-saude/,https://www.1746.rio/hc/pt-br/articles/10768935110427-Fiscaliza%C3%A7%C3%A3o-do-uso-de-produtos-fum%C3%ADgenos-em-estabelecimentos-de-sa%C3%BAde,"Secretaria Municipal de Saúde / Instituto Municipal de Vigilância Sanitária, Vigilância de Zoonoses e de Inspeção Agropecuária - IVISA-RIO",informacao,Saúde,10768935110427,Fiscalização do uso de produtos fumígenos em estabelecimentos de saúde,Fiscalização da permissão do fumo/tabagismo dentro das dependências do estabelecimento.,https://www.1746.rio/hc/pt-br/articles/10768935110427-Fiscaliza%C3%A7%C3%A3o-do-uso-de-produtos-fum%C3%ADgenos-em-estabelecimentos-de-sa%C3%BAde,servico,Saúde,0.9741,97.41%,MUITO_SIMILAR
76700,Plano Diretor de Arborização Urbana,Informação sobre o Plano Diretor de Arborização Urbana.,https://carioca.rio/servicos/plano-diretor-de-arborizacao-urbana/,http://www.rio.rj.gov.br/web/fpj/plano-diretor-de-arborizacao-urbana,Fundação Parques e Jardins - FPJ,servico,Ambiente,10800940232603,Informações sobre o Plano Diretor de Arborização Urbana,Informação sobre o Plano Diretor de Arborização Urbana.,https://www.1746.rio/hc/pt-br/articles/10800940232603-Informa%C3%A7%C3%B5es-sobre-o-Plano-Diretor-de-Arboriza%C3%A7%C3%A3o-Urbana,informacao,Ambiente,0.9727,97.27%,MUITO_SIMILAR
91673,"Requerimento de Transferência de Feira em Feiras Livres, Feiras Móveis e Feirartes","Requerimento de transferência de feira em Feiras Livres, Feiras Móveis e Feirartes, junto à Coordenadoria de Feiras.",https://carioca.rio/servicos/requerimento-de-transferencia-de-feira-em-feiras-livres-feiras-moveis-e-feirartes/,https://acesso.processo.rio/sigaex/public/app/peticionamento/91673,Secretaria Municipal de Ordem Pública - SEOP,servico,Licenças,18756493622683,"Informações sobre Requerimento de Transferência de Feira em Feiras Livres, Feiras Móveis e Feirartes","Requerimento de transferência de feira em Feiras Livres, Feiras Móveis e Feirartes, junto à Coordenadoria de Feiras.",https://www.1746.rio/hc/pt-br/articles/18756493622683-Informa%C3%A7%C3%B5es-sobre-Requerimento-de-Transfer%C3%AAncia-de-Feira-em-Feiras-Livres-Feiras-M%C3%B3veis-e-Feirartes,informacao,Licenças,0.9726,97.26%,MUITO_SIMILAR
72805,Realização de necropsia de animais de médio e pequeno porte,"Realização de necropsias e exames histopatológicos de peças cirúrgicas, bem como exames citológicos de tumores de animais.",https://carioca.rio/servicos/realizacao-de-necropsia-de-animais-de-medio-e-pequeno-porte/,https://www.1746.rio/hc/pt-br/articles/10735668837275-Realiza%C3%A7%C3%A3o-de-necropsia-de-animais-de-m%C3%A9dio-e-pequeno-porte,"Secretaria Municipal de Saúde / Instituto Municipal de Vigilância Sanitária, Vigilância de Zoonoses e de Inspeção Agropecuária - IVISA-RIO",informacao,Animais,9894499453083,Realização de necropsia de animais de médio e pequeno porte,"Realização de necropsias (anatomia patológica) e exames histopatológicos de peças de necropsia e de peças cirúrgicas, bem como exames citológicos de tumores de animais.",https://www.1746.rio/hc/pt-br/articles/9894499453083-Realiza%C3%A7%C3%A3o-de-necropsia-de-animais-de-m%C3%A9dio-e-pequeno-porte,servico,Animais,0.9724,97.24%,MUITO_SIMILAR
72805,Realização de necropsia de animais de médio e pequeno porte,"Realização de necropsias e exames histopatológicos de peças cirúrgicas, bem como exames citológicos de tumores de animais.",https://carioca.rio/servicos/realizacao-de-necropsia-de-animais-de-medio-e-pequeno-porte/,https://www.1746.rio/hc/pt-br/articles/10735668837275-Realiza%C3%A7%C3%A3o-de-necropsia-de-animais-de-m%C3%A9dio-e-pequeno-porte,"Secretaria Municipal de Saúde / Instituto Municipal de Vigilância Sanitária, Vigilância de Zoonoses e de Inspeção Agropecuária - IVISA-RIO",informacao,Animais,10735668837275,Realização de necropsia de animais de médio e pequeno porte,"Realização de necropsias (anatomia patológica) e exames histopatológicos de peças de necropsia e de peças cirúrgicas, bem como exames citológicos de tumores de animais.",https://www.1746.rio/hc/pt-br/articles/10735668837275-Realiza%C3%A7%C3%A3o-de-necropsia-de-animais-de-m%C3%A9dio-e-pequeno-porte,servico,Animais,0.9724,97.24%,MUITO_SIMILAR
88286,Declaração de Possibilidade de Esgotamento Pluvial,"Indicação das galerias existentes e projetadas que comportam a vazão do empreendimento para seu deságue. E, no caso de inexistência de galerias, a declaração define orientações que devem ser seguidas ...",https://carioca.rio/servicos/declaracao-de-possibilidade-de-escoamento-pluvial-2/,https://acesso.processo.rio/sigaex/public/app/peticionamento/88286,Fundação Instituto das Águas do Município do Rio de Janeiro - RIO-ÁGUAS,informacao,Cidade,10271591197083,Informações sobre declaração de possibilidade de esgotamento pluvial,"Indicação das galerias existentes e projetadas que comportam a vazão do empreendimento para seu deságue. E, no caso de inexistência de galerias, a declaração define orientações que devem ser seguidas ...",https://www.1746.rio/hc/pt-br/articles/10271591197083-Informa%C3%A7%C3%B5es-sobre-declara%C3%A7%C3%A3o-de-possibilidade-de-esgotamento-pluvial,informacao,Cidade,0.9719,97.19%,MUITO_SIMILAR
76865,"Requerimento de Inclusão e Exclusão de Substituto Eventual ou Preposto em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes","Requerimento de inclusão e/ou exclusão de substituto eventual ou preposto em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes, junto à Coordenadoria de Feiras.",https://carioca.rio/servicos/inclusao-de-substituto-eventual-de-feirantes/,https://acesso.processo.rio/sigaex/public/app/peticionamento/76865,Secretaria Municipal de Ordem Pública - SEOP,servico,Licenças,18756263356187,"Informações sobre Inclusão e Exclusão de Substituto Eventual ou Preposto em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes","Requerimento de inclusão e/ou exclusão de substituto eventual ou preposto em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes, junto à Coordenadoria de Feiras.",https://www.1746.rio/hc/pt-br/articles/18756263356187-Informa%C3%A7%C3%B5es-sobre-Inclus%C3%A3o-e-Exclus%C3%A3o-de-Substituto-Eventual-ou-Preposto-em-Feiras-Livres-Feiras-M%C3%B3veis-Feiras-Especiais-e-Feirartes,informacao,Licenças,0.9716,97.16%,MUITO_SIMILAR
91872,"Vistoria de Táxi – 1ª Autonomia, Inclusão e Permuta de Veículo, Transferência de Permissão, Benefício ‘Causa Mortis’ e Vistoria Extra","Consiste em verificar as condições de habilitação dos operadores e da frota regular, vinculados ao modal Táxi, para: obter a primeira autonomia para operar o sistema, inclusão e permuta de veículo, tr...",https://carioca.rio/servicos/vistoria-para-1a-autonomia-taxi/,https://acesso.processo.rio/sigaex/public/app/peticionamento/91872,Secretaria Municipal de Ordem Pública - SEOP,servico,Transporte,17588268032411,"Informações sobre Vistoria de Táxi - 1ª Autonomia, Inclusão e Permuta de Veículo, Transferência de Permissão, Benefício ‘Causa Mortis’ e Vistoria Extra","Verificação das condições de habilitação dos operadores e da frota regular, vinculados ao modal Táxi , para: obter a primeira autonomia para operar o sistema, inclusão e permuta de veículo, transferên...",https://www.1746.rio/hc/pt-br/articles/17588268032411-Informa%C3%A7%C3%B5es-sobre-Vistoria-de-T%C3%A1xi-1%C2%AA-Autonomia-Inclus%C3%A3o-e-Permuta-de-Ve%C3%ADculo-Transfer%C3%AAncia-de-Permiss%C3%A3o-Benef%C3%ADcio-Causa-Mortis-e-Vistoria-Extra,informacao,Transporte,0.9714,97.14%,MUITO_SIMILAR
76308,Informações sobre o programa Adote.Rio,"Adoção de um espaço público por empresas, associações de moradores e cidadãos (equipamentos urbanos, praças e parques, largos e jardins, árvores, canteiros e ilhas, monumentos e chafarizes).",https://carioca.rio/servicos/informacoes-sobre-o-programa-adote-rio/,http://adote.rio,Fundação Parques e Jardins - FPJ,informacao,Cidade,10800499439131,Informações sobre o programa Adote.Rio,"Adoção de um espaço público por empresas, associações de moradores e cidadãos (tipos de adoção: equipamentos urbanos, praças e parques, largos e jardins, árvores, canteiros e ilhas, monumentos e chafa...",https://www.1746.rio/hc/pt-br/articles/10800499439131-Informa%C3%A7%C3%B5es-sobre-o-programa-Adote-Rio,informacao,Cidade,0.9711,97.11%,MUITO_SIMILAR
70972,Cadastro MOTO.RIO,"O Moto.Rio é uma opção pública de mobilidade urbana com foco na intermediação de deslocamentos na mobilidade moto, sendo um facilitador para o motociclista e o passageiro, com praticidade, eficiência ...",https://carioca.rio/servicos/informacoes-sobre-o-servico-de-mototaxi/,https://acesso.processo.rio/sigaex/public/app/peticionamento/70972,Secretaria Municipal de Ordem Pública - SEOP,servico,Transporte,26079037524123,Informações sobre cadastro MOTO.RIO,"O Moto.Rio é uma opção pública de mobilidade urbana com foco na intermediação de deslocamentos na mobilidade moto, sendo um facilitador para o motociclista e o passageiro, com praticidade, eficiência ...",https://www.1746.rio/hc/pt-br/articles/26079037524123-Informa%C3%A7%C3%B5es-sobre-cadastro-MOTO-RIO,informacao,Transporte,0.9707,97.07%,MUITO_SIMILAR
92619,"Requerimento de Recadastramento com Prova de Vida para feirantes, expositores e ambulantes em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes","Requerimento de recadastramento com prova de vida para feirantes, expositores e ambulantes em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes, junto à Coordenadoria de Feiras.",https://carioca.rio/servicos/requerimento-de-recadastramento-com-prova-de-vida-para-feirantes-expositores-e-ambulantes-em-feiras-em-feiras-livres-feiras-moveis-feiras-especiais-e-feirartes/,https://acesso.processo.rio/sigaex/public/app/peticionamento/92619,Secretaria Municipal de Ordem Pública - SEOP,servico,Licenças,19467784954139,"Informações sobre Recadastramento com Prova de Vida para feirantes, expositores e ambulantes em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes","Requerimento de recadastramento com prova de vida para feirantes, expositores e ambulantes em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes, junto à Coordenadoria de Feiras .",https://www.1746.rio/hc/pt-br/articles/19467784954139-Informa%C3%A7%C3%B5es-sobre-Recadastramento-com-Prova-de-Vida-para-feirantes-expositores-e-ambulantes-em-Feiras-Livres-Feiras-M%C3%B3veis-Feiras-Especiais-e-Feirartes,informacao,Licenças,0.9707,97.07%,MUITO_SIMILAR
103564,Manutenção de banheiros públicos,Manutenção nos banheiros públicos indicados aqui.,https://carioca.rio/servicos/manutencao-de-banheiros-publicos/,https://www.1746.rio/hc/pt-br/articles/10274425604251-Manuten%C3%A7%C3%A3o-de-banheiros-p%C3%BAblicos,Secretaria Municipal de Fazenda e Planejamento - SMFP,informacao,Cidade,10274425604251,Manutenção de banheiros públicos,,https://www.1746.rio/hc/pt-br/articles/10274425604251-Manuten%C3%A7%C3%A3o-de-banheiros-p%C3%BAblicos,servico,Cidade,0.9707,97.07%,MUITO_SIMILAR
78826,Informações sobre o Projeto “Voluntários para atuação em Proteção e Defesa Civil”,"Capacitar e organizar a sociedade civil para atuação nos projetos da Subsecretaria de Proteção e Defesa Civil da Cidade do Rio de Janeiro - SUBPDEC junto às comunidades, associações, escolas, grupos e...",https://carioca.rio/servicos/informacoes-sobre-o-projeto-voluntarios-para-atuacao-em-protecao-e-defesa-civil/,https://www.1746.rio/portal/servicos/informacao?conteudo=1518,Secretaria Municipal de Saúde / Subsecretaria de Proteção e Defesa Civil - SUBPDEC,informacao,Emergência,10421241746971,Projeto Voluntários para atuação em Proteção e Defesa Civil,"Capacitar e organizar a sociedade civil para atuação nos projetos da Subsecretaria de Proteção e Defesa Civil da Cidade do Rio de Janeiro junto às comunidades, associações, grupos e instituições relig...",https://www.1746.rio/hc/pt-br/articles/10421241746971-Projeto-Volunt%C3%A1rios-para-atua%C3%A7%C3%A3o-em-Prote%C3%A7%C3%A3o-e-Defesa-Civil,servico,Emergência,0.9704,97.04%,MUITO_SIMILAR
76411,Certidão de tempo de serviço e contribuição como servidor municipal (CTC),"Solicitação de emissão de certidão de Tempo de Serviço e Contribuição por ex-servidor da Prefeitura, sob regime estatutário, para averbação em outro órgão (INSS, outras prefeituras, estados e federal)...",https://carioca.rio/servicos/certidao-de-tempo-de-servico-e-contribuicao-como-servidor-municipal-ctc/,http://www.rio.rj.gov.br/web/previrio/formularios,Instituto de Previdência e Assistência do Município do Rio de Janeiro - PREVI-RIO,servico,Servidor,10822993968027,Certidão de tempo de serviço e contribuição como servidor municipal ( CTC),Solicitação de emissão de certidão de Tempo de Serviço e Contribuição por ex-servidor da Prefeitura para averbação em outro órgão.,https://www.1746.rio/hc/pt-br/articles/10822993968027-Certid%C3%A3o-de-tempo-de-servi%C3%A7o-e-contribui%C3%A7%C3%A3o-como-servidor-municipal-CTC,servico,Servidor,0.9701,97.01%,MUITO_SIMILAR
76411,Certidão de tempo de serviço e contribuição como servidor municipal (CTC),"Solicitação de emissão de certidão de Tempo de Serviço e Contribuição por ex-servidor da Prefeitura, sob regime estatutário, para averbação em outro órgão (INSS, outras prefeituras, estados e federal)...",https://carioca.rio/servicos/certidao-de-tempo-de-servico-e-contribuicao-como-servidor-municipal-ctc/,http://www.rio.rj.gov.br/web/previrio/formularios,Instituto de Previdência e Assistência do Município do Rio de Janeiro - PREVI-RIO,servico,Servidor,10823368946075,Certidão de tempo de serviço e contribuição como servidor municipal (CTC),Solicitação de emissão de certidão de Tempo de Serviço e Contribuição por ex-servidor da Prefeitura para averbação em outro órgão.,https://www.1746.rio/hc/pt-br/articles/10823368946075-Certid%C3%A3o-de-tempo-de-servi%C3%A7o-e-contribui%C3%A7%C3%A3o-como-servidor-municipal-CTC,servico,Servidor,0.9701,97.01%,MUITO_SIMILAR
76411,Certidão de tempo de serviço e contribuição como servidor municipal (CTC),"Solicitação de emissão de certidão de Tempo de Serviço e Contribuição por ex-servidor da Prefeitura, sob regime estatutário, para averbação em outro órgão (INSS, outras prefeituras, estados e federal)...",https://carioca.rio/servicos/certidao-de-tempo-de-servico-e-contribuicao-como-servidor-municipal-ctc/,http://www.rio.rj.gov.br/web/previrio/formularios,Instituto de Previdência e Assistência do Município do Rio de Janeiro - PREVI-RIO,servico,Servidor,10858944054683,Certidão de tempo de serviço e contribuição como servidor municipal ( CTC),Solicitação de emissão de certidão de Tempo de Serviço e Contribuição por ex-servidor da Prefeitura para averbação em outro órgão.,https://www.1746.rio/hc/pt-br/articles/10858944054683-Certid%C3%A3o-de-tempo-de-servi%C3%A7o-e-contribui%C3%A7%C3%A3o-como-servidor-municipal-CTC,servico,Servidor,0.9701,97.01%,MUITO_SIMILAR
90191,"Segunda Via de Certificado de Vistoria Modais Escolar, Fretamento, STPL, STPC e TEC","Consiste na emissão justificada de um novo certificado de vistoria em substituição ao fornecido na vistoria, referente aos modais: Transporte Escolar, Fretamento, STPL – Serviço de Transporte Público ...",https://carioca.rio/servicos/segunda-via-de-certificado-de-vistoria/,https://acesso.processo.rio/sigaex/public/app/peticionamento/90191,"Secretaria Municipal de Ordem Pública - SEOP, Secretaria Municipal de Ordem Pública / Coordenadoria Especial de Transporte Complementar - CETC",servico,Transporte,17380451771291,"Segunda Via de Certificado de Vistoria dos Modais Escolar, Fretamento, STPL, STPC e TEC","Consiste na emissão justificada de um novo certificado de vistoria em substituição ao fornecido na vistoria, referente aos modais: Transporte Escolar, Transporte Fretamento, STPL – Serviço de Transpor...",https://www.1746.rio/hc/pt-br/articles/17380451771291-Segunda-Via-de-Certificado-de-Vistoria-dos-Modais-Escolar-Fretamento-STPL-STPC-e-TEC,servico,Transporte,0.9697,96.97%,MUITO_SIMILAR
72768,Desinterdição de estabelecimentos veterinários e de interesse à saúde do animal,"Solicitação de desinterdição de estabelecimento veterinário (consultórios e clínicas veterinárias, banho e tosa, pet shop) que já cumpriu todas as exigências realizadas pela Vigilância Sanitária.",https://carioca.rio/servicos/desinterdicao-de-estabelecimentos-veterinarios-e-de-interesse-a-saude-do-animal/,https://www.1746.rio/hc/pt-br/articles/10769491462939-Desinterdi%C3%A7%C3%A3o-de-estabelecimentos-veterin%C3%A1rios-e-de-interesse-%C3%A0-sa%C3%BAde-do-animal,"Secretaria Municipal de Saúde / Instituto Municipal de Vigilância Sanitária, Vigilância de Zoonoses e de Inspeção Agropecuária - IVISA-RIO",informacao,Animais,10769491462939,Desinterdição de estabelecimentos veterinários e de interesse à saúde do animal,"Solicitação de desinterdição de estabelecimento veterinário (consultórios e clínicas veterinárias, banho e tosa, pet shop) que já cumpriu as exigências feitas pela Vigilância Sanitária.",https://www.1746.rio/hc/pt-br/articles/10769491462939-Desinterdi%C3%A7%C3%A3o-de-estabelecimentos-veterin%C3%A1rios-e-de-interesse-%C3%A0-sa%C3%BAde-do-animal,servico,Animais,0.9687,96.87%,MUITO_SIMILAR
102530,Manutenção de sinalização gráfica horizontal viária,Manutenção de pinturas de sinalizações viárias no pavimento.,https://carioca.rio/servicos/solicitacao-de-manutencao-de-sinalizacao-grafica-horizontal-viaria/,https://www.1746.rio/hc/pt-br/articles/10873449649051-Manuten%C3%A7%C3%A3o-de-sinaliza%C3%A7%C3%A3o-gr%C3%A1fica-horizontal-vi%C3%A1ria,Companhia de Engenharia de Tráfego do Rio de Janeiro - CET-RIO,informacao,Transporte,10873449649051,Manutenção de sinalização gráfica horizontal viária,Manutenção de pinturas no pavimento.,https://www.1746.rio/hc/pt-br/articles/10873449649051-Manuten%C3%A7%C3%A3o-de-sinaliza%C3%A7%C3%A3o-gr%C3%A1fica-horizontal-vi%C3%A1ria,servico,Transporte,0.968,96.8%,MUITO_SIMILAR
102715,Informações sobre o BRT,"O Sistema BRT do Rio de Janeiro oferece transporte rápido por ônibus através dos corredores Transoeste, Transcarioca, Transolímpica e Transbrasil. O serviço inclui informações sobre estações, linhas e...",https://carioca.rio/servicos/informacoes-sobre-o-brt/,https://www.1746.rio/hc/pt-br/articles/10869268601243-Informa%C3%A7%C3%B5es-sobre-o-BRT,2952 - Companhia Municipal de Transportes Coletivos / MOBI-Rio,informacao,Transporte,10869268601243,Informações sobre o BRT,"O Sistema BRT do Rio de Janeiro oferece transporte rápido por ônibus através dos corredores Transoeste, Transcarioca, Transolímpica, Transbrasil e Conexão BRT. O serviço inclui informações sobre estaç...",https://www.1746.rio/hc/pt-br/articles/10869268601243-Informa%C3%A7%C3%B5es-sobre-o-BRT,informacao,Transporte,0.968,96.8%,MUITO_SIMILAR
91961,Programa Trabalha Rio,"O Trabalha Rio é um programa que divulga vagas de trabalho e cursos de capacitação profissional, através de ações descentralizadas e itinerantes. O objetivo é facilitar o acesso da população aos atend...",https://carioca.rio/servicos/programa-trabalha-rio/,,Secretaria Municipal de Trabalho e Renda - SMTE,informacao,Trabalho,17488225075099,Informações sobre o Programa Trabalha Rio,O Trabalha Rio é um programa que divulga vagas de trabalho e cursos de capacitação profissional através de ações descentralizadas e itinerantes. O objetivo é facilitar o acesso da população aos atendi...,https://www.1746.rio/hc/pt-br/articles/17488225075099-Informa%C3%A7%C3%B5es-sobre-o-Programa-Trabalha-Rio,informacao,Trabalho,0.9679,96.79%,MUITO_SIMILAR
71824,"Vistoria em local com presença de insetos (mosquito, aranha e lacraia)","Análise de ambiente com presença de fatores de risco biológicos (vetores, reservatórios, hospedeiros e animais peçonhentos como mosquitos, aranhas e lacraias) atendidos pela Vigilância Ambiental em Sa...",https://carioca.rio/servicos/vistoria-em-local-com-presenca-de-insetos-mosquito-aranha-e-lacraia/,https://www.1746.rio/hc/pt-br/articles/10244568071067-Vistoria-em-local-com-presen%C3%A7a-de-insetos-mosquito-aranha-ou-lacraia,Secretaria Municipal de Saúde - SMS,servico,Ambiente,10244568071067,"Vistoria em local com presença de insetos (mosquito, aranha ou lacraia)","Análise de ambiente com presença de mosquitos, aranhas e lacraias atendidos pela Vigilância em Saúde Ambiental.",https://www.1746.rio/hc/pt-br/articles/10244568071067-Vistoria-em-local-com-presen%C3%A7a-de-insetos-mosquito-aranha-ou-lacraia,servico,Saúde,0.9668,96.68%,MUITO_SIMILAR
72258,Informações sobre o Projeto Vida Ativa,"O Projeto Vida Ativa oferece atividades físicas gratuitas para a população envelhecente, com idade igual ou superior a 40 anos, em locais públicos ou cedidos, sem ônus, à municipalidade, com até 300 n...",https://carioca.rio/servicos/informacao-sobre-o-programa-rio-ar-livre-ral/,https://www.1746.rio/portal/servicos/informacao?conteudo=186,Secretaria Municipal do Envelhecimento Saudável e Qualidade de Vida - SEMESQV,informacao,Esportes,10391568912027,Informações sobre Projeto Vida Ativa,"Este serviço fornece informações sobre o Projeto Vida Ativa, que oferece atividades físicas gratuitas para a população envelhecente, com idade igual ou superior a 40 anos, em locais públicos ou cedido...",https://www.1746.rio/hc/pt-br/articles/10391568912027-Informa%C3%A7%C3%B5es-sobre-Projeto-Vida-Ativa,informacao,Esportes,0.9665,96.65%,MUITO_SIMILAR
76367,Informações sobre o auxílio funeral,"O Auxílio Funeral é um auxílio para cobrir as despesas com o sepultamento de seus segurados ou pensionistas, assim como para sepultamento de membros amputados. O reembolso das despesas pagas é feito a...",https://carioca.rio/servicos/informacoes-sobre-o-auxilio-funeral/,https://previrio.prefeitura.rio/mauxilio-funeral-descricao,Instituto de Previdência e Assistência do Município do Rio de Janeiro - PREVI-RIO,informacao,Família,10822836882587,Informações sobre o auxílio funeral,"O Auxílio Funeral é um auxílio para auxiliar no pagamento das despesas com o sepultamento de seus segurados ou pensionistas, assim como para sepultamento de membros amputados. O reembolso das despesas...",https://www.1746.rio/hc/pt-br/articles/10822836882587-Informa%C3%A7%C3%B5es-sobre-o-aux%C3%ADlio-funeral,informacao,Família,0.9663,96.63%,MUITO_SIMILAR
101966,Emissão de TUAP – Feirantes,"Emissão do Documento de Arrecadação de Receita Municipal (DARM) para pagamento do tributo previsto na legislação (Taxa de Uso de Área Pública - TUAP), para mercadejar em Feiras Livres, Feiras Móveis, ...",https://carioca.rio/servicos/emissao-de-darm-tuap-feirantes/,https://jeap.rio.rj.gov.br/je-scuff/online/darmInternet.seam,Secretaria Municipal de Ordem Pública - SEOP,servico,Taxas,36453439165211,Informações sobre emissão de TUAP - Feirantes,"Emissão do Documento de Arrecadação de Receita Municipal (DARM) para pagamento do tributo previsto na legislação (Taxa de Uso de Área Pública - TUAP), para mercadejar em Feiras Livres, Feiras Móveis, ...",https://www.1746.rio/hc/pt-br/articles/36453439165211-Informa%C3%A7%C3%B5es-sobre-emiss%C3%A3o-de-TUAP-Feirantes,informacao,Taxas,0.9657,96.57%,MUITO_SIMILAR
